text,intent
Can you stop moving if you can?,movement
"Hey BELT, dance without bumping anything.",movement
Could you show me the way to the side entrance if possible?,navigation
What information do you have about DeepSeek API usage?,knowledge_lookup
Keep this for later: I sometimes get confused by sensor limitations.,memory_update
Provide a formal explanation of knowledge base updates.,knowledge_lookup
"I don't need small talk, I need the computer science room.",navigation
Could you pause movement?,movement
Store this for later: I am interested in battery policy.,memory_update
Could you locate the computer science room and take me there?,navigation
List the requirements for robot charging guidelines in detail.,knowledge_lookup
What does the campus guide say about the conference room in detail?,knowledge_lookup
What's your opinion on laptops?,chat
I vaguely remember learning about rainy days.,chat
I need a route to the nurse's office.,navigation
Please roll forward one step.,movement
Can you step aside a little?,movement
what does the robot manual say about movement safety according to the docs?,knowledge_lookup
Could you turn around?,movement
Remember that I want to go to the charging station later.,memory_update
Can you turn around a tiny bit?,movement
Let's move on to animation.,chat
Please lead me to the teacher's desk for me.,navigation
Define data handling in a formal way.,knowledge_lookup
What's the deal with YouTube?,chat
Explain how memory updates should be handled according to the system design using stored information.,knowledge_lookup
Can you remember that I like lofi music?,memory_update
Turn your body around gently.,movement
List the requirements for lab equipment rules for this robot.,knowledge_lookup
Can you point me in the right direction for studying keyboards?,chat
"Bro, stand still like a tiny bit.",movement
Would you rather talk about rainy days or space?,chat
Would you rather talk about memes or memes?,chat
Give a policy-style answer about battery policy.,knowledge_lookup
Could you show me the way to the cafeteria carefully?,navigation
"BELT, remember this about me: I sometimes get confused by audio transcription.",memory_update
make a silly face for a second.,movement
"BELT, navigate to the emergency exit if possible.",navigation
"BELT, dance.",movement
Can you stop moving?,movement
What's the deal with summer camp?,chat
What are the safety considerations for navigation protocol in detail?,knowledge_lookup
Could you show me the way to the side entrance for me?,navigation
Save this: my calculator is near the teacher's desk.,memory_update
Could you save the fact that my keyboard is near the exit door?,memory_update
Can you lead me to the workshop room for me.,navigation
Would you rather talk about summer camp or TikTok?,chat
What's your opinion on campus life?,chat
Make a memory that my current project involves lost and found policy.,memory_update
"Instead of just moving, go to the stairs.",navigation
I am lost; take me to the main hallway.,navigation
What are the safety considerations for intent classification for BELT?,knowledge_lookup
I need you to lead me to the vending machines.,navigation
Keep in mind: I care about building evacuation.,memory_update
List the requirements for lost and found policy using stored information.,knowledge_lookup
Keep in mind that I get confused near the robotics lab.,memory_update
Can you talk with me about coffee shops?,chat
Would you rather talk about penguins or headphones?,chat
Remember when people used to talk about animation?,chat
I need you to navigate to the main hallway without rushing.,navigation
move forward two steps.,movement
Can you navigate to the front entrance for me.,navigation
What information do you have about obstacle detection?,knowledge_lookup
Please help me find the path to the counseling office.,navigation
Tell me something funny about math.,chat
"If it's safe, can you step forward?",movement
Which way should I go to reach the classroom 204?,navigation
"BELT, remember this about me: I like when robots move predictably.",memory_update
"Hey BELT, step back for a moment.",movement
What should BELT do according to the manual for document retrieval for BELT?,knowledge_lookup
I need you to wave.,movement
"Yo, can you, uh, like, wave or something?",movement
Add this as a saved note: I am working on accessibility routes.,memory_update
Please use the knowledge base to answer about fallback behavior.,knowledge_lookup
do a little dance slightly.,movement
Would you rather talk about dogs or campus life?,chat
