text,intent
Can you move slightly left?,movement
Turn back a bit gently.,movement
Go closer.,movement
Please shift right.,movement
"BELT, face the door right now.",movement
Can you shift half a step forward?,movement
Please move half a step forward two steps.,movement
turn around smoothly.,movement
Please back up just a bit.,movement
Try to dance.,movement
Please face me.,movement
Roll a tiny bit left.,movement
I want you to do a little spin.,movement
Face a tiny bit right.,movement
roll forward once.,movement
Roll back a bit quickly.,movement
Can you move half a step forward gently?,movement
Can you move slightly right?,movement
Go slightly right a little bit.,movement
Can you wave just a bit?,movement
Can you tilt left for a second?,movement
Turn a little forward a little.,movement
Move toward me right now.,movement
Can you move right?,movement
Please shift backward.,movement
Please hold still quickly.,movement
Can you shift toward me?,movement
Can you move around for a second?,movement
Go a little backward.,movement
rotate once quickly.,movement
Please move forward.,movement
Please move left two inches.,movement
Move your base a little forward.,movement
I want you to turn around.,movement
Move two steps forward right now.,movement
Move back a bit quickly.,movement
Move your base slightly left.,movement
Go two steps forward half a step.,movement
Can you move aside?,movement
Can you move three steps forward carefully?,movement
Please spin.,movement
Please shift a tiny bit left.,movement
Move your base a tiny bit left.,movement
Move your base two steps forward.,movement
tilt left smoothly.,movement
Rotate just a bit.,movement
Move half a step forward right now.,movement
Roll a tiny bit right for a second.,movement
Can you shift slightly right?,movement
Can you shift three steps forward?,movement
Please move one step backward.,movement
Can you look right smoothly?,movement
Roll back a bit slowly.,movement
Please move left.,movement
I want you to tilt right.,movement
Roll one step backward.,movement
Can you move slightly left a little?,movement
Please pause a little.,movement
Turn your body one step backward.,movement
Could you rotate forward?,movement
Please move backward.,movement
Move your base right.,movement
"BELT, look left.",movement
Move three steps forward.,movement
I want you to stop moving.,movement
Turn two steps forward slowly.,movement
Please shift a tiny bit right.,movement
Can you face me?,movement
Please back up once.,movement
Do a move aside.,movement
Please hold still right now.,movement
Please come closer just a bit.,movement
Move around by a little bit.,movement
Please look left.,movement
Please nod slightly.,movement
tilt right slightly.,movement
Can you move to the side right now?,movement
Go slightly right.,movement
Please pause.,movement
Can you move a little backward for a second?,movement
Turn to the side twice.,movement
Move slightly right by one step.,movement
Please tilt left.,movement
pause smoothly.,movement
Do a hold still.,movement
Can you move two steps forward?,movement
Can you roll forward?,movement
"BELT, scoot left.",movement
Point yourself three steps forward.,movement
Could you rotate a tiny bit right?,movement
Roll a tiny bit right quickly.,movement
Could you tilt left slightly?,movement
Go a little forward.,movement
"BELT, tilt right carefully.",movement
Move toward me carefully.,movement
Turn your body backward.,movement
Roll to the side for a second.,movement
Please face me slightly.,movement
Could you dance gently?,movement
Could you rotate a tiny bit left?,movement
Move your base closer.,movement
Roll closer slightly.,movement
Could you rotate half a step forward?,movement
Could you tilt right?,movement
pause quickly.,movement
Could you roll forward?,movement
I want you to step backward.,movement
Turn a tiny bit right.,movement
Can you move to the side?,movement
Could you rotate backward?,movement
Please move to the side half a step.,movement
Turn your body forward.,movement
"BELT, roll forward.",movement
Roll left.,movement
Move a little backward by two inches.,movement
nod.,movement
Move your base toward me.,movement
Roll left once.,movement
Please move away from me a short distance.,movement
"BELT, rotate slowly smoothly.",movement
move aside slightly.,movement
Move two steps forward by two inches.,movement
Please move slightly left half a step.,movement
I want you to roll forward.,movement
Point yourself half a step forward.,movement
Can you scoot left slowly?,movement
dance.,movement
Try to do a little spin.,movement
Do a do a little spin.,movement
Move your base one step backward.,movement
Go left.,movement
I want you to move forward.,movement
Could you scoot left?,movement
Go a tiny bit right a small amount.,movement
Can you back up?,movement
Can you stop moving smoothly?,movement
"BELT, step forward.",movement
face the door.,movement
Roll a tiny bit left carefully.,movement
Can you stop moving quickly?,movement
Please rotate once carefully.,movement
"BELT, rotate once.",movement
Move three steps forward right now.,movement
Please move away from me.,movement
Move backward.,movement
Rotate smoothly.,movement
Please roll backward.,movement
Please step forward a little.,movement
Do a back up.,movement
Try to move backward.,movement
Point yourself around.,movement
Face toward me.,movement
Can you shake your head quickly?,movement
Move toward me by a small amount.,movement
Can you move back a bit slightly?,movement
Move your base around.,movement
Go slightly right half a step.,movement
Turn half a step forward slowly.,movement
Please move a tiny bit right one inch.,movement
Move a little backward slowly.,movement
Can you dance?,movement
Face slightly right.,movement
Move a little forward right now.,movement
"BELT, look right.",movement
"BELT, wave.",movement
stop moving just a bit.,movement
Do a dance.,movement
Roll to the side slightly.,movement
Could you rotate a little backward?,movement
Please move two steps forward two inches.,movement
Could you rotate once once?,movement
Please dance slowly.,movement
Can you move one step backward?,movement
"BELT, look right carefully.",movement
I want you to rotate slowly.,movement
"BELT, scoot right.",movement
look right a little.,movement
Can you shift away from me?,movement
Please move forward a little.,movement
Turn a little backward twice.,movement
scoot left smoothly.,movement
Please move a tiny bit left two steps.,movement
Move slightly left by a few inches.,movement
Face a little forward.,movement
Can you look right slightly?,movement
Turn closer right now.,movement
Please move slightly left one inch.,movement
Please move slightly right.,movement
Roll right for a second.,movement
Can you tilt left?,movement
I want you to move backward.,movement
Roll to the side.,movement
Go three steps forward a little bit.,movement
Could you step forward?,movement
Go a little backward half a step.,movement
turn right.,movement
Can you turn left just a bit?,movement
Can you move a little backward right now?,movement
"BELT, rotate once just a bit.",movement
Move three steps forward gently.,movement
Do a tilt left.,movement
Move away from me quickly.,movement
Roll three steps forward for a second.,movement
Turn backward.,movement
Go a little backward two inches.,movement
Could you hold still?,movement
Do a roll forward.,movement
Do a look left.,movement
Move one step backward by one step.,movement
"BELT, do a little spin just a bit.",movement
Roll a tiny bit right.,movement
Move away from me gently.,movement
Please shake your head a little.,movement
Please turn left.,movement
Please shift a little backward.,movement
